# board=.../docs/examples/enabtmr.bot.etch.tap
# tool size=0.005000
# pass=1
-1.11850, 0.20567,-1.11849, 0.20567
-1.11849, 0.20567,-1.11849, 0.21561
-1.11849, 0.21561,-1.11849, 0.21561
-1.11849, 0.21561,-1.10654, 0.24446
-1.10654, 0.24446,-1.10654, 0.24446
-1.10654, 0.24446,-1.08446, 0.26654
-1.08446, 0.26654,-1.08446, 0.26654
-1.08446, 0.26654,-1.05561, 0.27849
-1.05561, 0.27849,-1.05561, 0.27849
-1.05561, 0.27849,-1.04567, 0.27849
-1.04567, 0.27849,-1.04567, 0.27850
-1.04567, 0.27850,-0.51567, 0.27850
-0.51567, 0.27850,-0.51000, 0.27850
-0.51000, 0.27850,-0.50580, 0.27891
-0.50580, 0.27891,-0.49805, 0.28212
-0.49805, 0.28212,-0.49212, 0.28805
-0.49212, 0.28805,-0.48891, 0.29580
-0.48891, 0.29580,-0.48850, 0.29999
-0.48850, 0.29999,-0.48850, 0.65433
-0.48850, 0.65433,-0.48850, 0.65530
-0.48850, 0.65530,-0.48850, 0.66567
-0.48850, 0.66567,-0.48849, 0.66567
-0.48849, 0.66567,-0.48849, 0.67561
-0.48849, 0.67561,-0.48849, 0.67561
-0.48849, 0.67561,-0.47654, 0.70446
-0.47654, 0.70446,-0.47654, 0.70446
-0.47654, 0.70446,-0.45446, 0.72654
-0.45446, 0.72654,-0.45446, 0.72654
-0.45446, 0.72654,-0.42561, 0.73849
-0.42561, 0.73849,-0.42561, 0.73849
-0.42561, 0.73849,-0.41567, 0.73849
-0.41567, 0.73849,-0.41567, 0.73850
-0.41567, 0.73850,-0.41310, 0.73850
-0.41310, 0.73850,-0.41000, 0.73850
-0.41000, 0.73850,-0.40433, 0.73850
-0.40433, 0.73850,-0.31013, 0.73850
-0.31013, 0.73850,-0.30978, 0.73933
-0.30978, 0.73933,-0.29600, 0.75311
-0.29600, 0.75311,-0.27799, 0.76057
-0.27799, 0.76057,-0.12200, 0.76057
-0.12200, 0.76057,-0.10399, 0.75311
-0.10399, 0.75311,-0.09021, 0.73933
-0.09021, 0.73933,-0.08275, 0.72132
-0.08275, 0.72132,-0.08275, 0.70183
-0.08275, 0.70183,-0.09021, 0.68381
-0.09021, 0.68381,-0.10399, 0.67004
-0.10399, 0.67004,-0.12200, 0.66257
-0.12200, 0.66257,-0.27799, 0.66257
-0.27799, 0.66257,-0.29600, 0.67004
-0.29600, 0.67004,-0.30747, 0.68150
-0.30747, 0.68150,-0.40433, 0.68150
-0.40433, 0.68150,-0.41000, 0.68150
-0.41000, 0.68150,-0.41419, 0.68109
-0.41419, 0.68109,-0.42194, 0.67787
-0.42194, 0.67787,-0.42787, 0.67194
-0.42787, 0.67194,-0.43109, 0.66419
-0.43109, 0.66419,-0.43150, 0.66000
-0.43150, 0.66000,-0.43150, 0.65529
-0.43150, 0.65529,-0.43150, 0.65433
-0.43150, 0.65433,-0.43150, 0.29433
-0.43150, 0.29433,-0.43150, 0.29432
-0.43150, 0.29432,-0.43150, 0.28439
-0.40362, 0.88150,-0.40363, 0.88150
-0.40363, 0.88150,-0.42880, 0.89193
-0.42880, 0.89193,-0.42880, 0.89193
-0.42880, 0.89193,-0.44807, 0.91120
-0.44807, 0.91120,-0.44807, 0.91120
-0.44807, 0.91120,-0.45849, 0.93637
-0.45849, 0.93637,-0.45849, 0.93637
-0.45849, 0.93637,-0.45849, 0.94433
-0.45849, 0.94433,-0.45850, 0.94433
-0.45850, 0.94433,-0.45850, 0.94967
-0.45850, 0.94967,-0.45850, 0.95000
-0.45850, 0.95000,-0.45850, 0.95567
-0.45850, 0.95567,-0.45850, 0.96000
-0.45850, 0.96000,-0.45891, 0.96420
-0.45891, 0.96420,-0.46212, 0.97194
-0.46212, 0.97194,-0.46805, 0.97787
-0.46805, 0.97787,-0.47580, 0.98109
-0.47580, 0.98109,-0.48000, 0.98150
-0.48000, 0.98150,-0.48567, 0.98150
-0.48567, 0.98150,-0.86281, 0.98150
-0.86281, 0.98150,-0.86949, 0.97482
-0.86949, 0.97482,-0.88474, 0.96850
-0.88474, 0.96850,-1.01526, 0.96850
-1.01526, 0.96850,-1.03050, 0.97482
-1.03050, 0.97482,-1.04218, 0.98649
-1.04218, 0.98649,-1.04850, 1.00174
-1.04850, 1.00174,-1.04850, 1.01826
-1.04850, 1.01826,-1.04218, 1.03350
-1.04218, 1.03350,-1.03050, 1.04518
-1.03050, 1.04518,-1.01526, 1.05150
-1.01526, 1.05150,-0.88474, 1.05150
-0.88474, 1.05150,-0.86949, 1.04518
-0.86949, 1.04518,-0.86281, 1.03850
-0.86281, 1.03850,-0.48567, 1.03850
-0.48567, 1.03850,-0.48000, 1.03850
-0.48000, 1.03850,-0.47985, 1.03850
-0.47985, 1.03850,-0.47433, 1.03850
-0.47433, 1.03850,-0.47433, 1.03849
-0.47433, 1.03849,-0.46439, 1.03849
-0.46439, 1.03849,-0.46438, 1.03849
-0.46438, 1.03849,-0.43554, 1.02654
-0.43554, 1.02654,-0.43553, 1.02654
-0.43553, 1.02654,-0.41345, 1.00446
-0.41345, 1.00446,-0.41345, 1.00446
-0.41345, 1.00446,-0.40150, 0.97561
-0.40150, 0.97561,-0.40150, 0.97561
-0.40150, 0.97561,-0.40150, 0.96567
-0.40150, 0.96567,-0.40150, 0.96567
-0.40150, 0.96567,-0.40150, 0.95567
-0.40150, 0.95567,-0.40150, 0.95000
-0.40150, 0.95000,-0.40128, 0.94776
-0.40128, 0.94776,-0.39956, 0.94361
-0.39956, 0.94361,-0.39639, 0.94043
-0.39639, 0.94043,-0.39224, 0.93872
-0.39224, 0.93872,-0.39000, 0.93850
-0.39000, 0.93850,-0.30747, 0.93850
-0.30747, 0.93850,-0.29600, 0.94996
-0.29600, 0.94996,-0.27799, 0.95742
-0.27799, 0.95742,-0.12200, 0.95742
-0.12200, 0.95742,-0.10399, 0.94996
-0.10399, 0.94996,-0.09021, 0.93618
-0.09021, 0.93618,-0.08275, 0.91817
-0.08275, 0.91817,-0.08275, 0.89868
-0.08275, 0.89868,-0.09021, 0.88067
-0.09021, 0.88067,-0.10399, 0.86689
-0.10399, 0.86689,-0.12200, 0.85943
-0.12200, 0.85943,-0.27799, 0.85943
-0.27799, 0.85943,-0.29600, 0.86689
-0.29600, 0.86689,-0.30978, 0.88067
-0.30978, 0.88067,-0.31013, 0.88150
-0.31013, 0.88150,-0.39567, 0.88150
-0.39567, 0.88150,-0.39567, 0.88150
-0.39567, 0.88150,-0.40362, 0.88150
-0.44567, 1.23850,-0.44000, 1.23850
-0.44000, 1.23850,-0.43690, 1.23850
-0.43690, 1.23850,-0.43433, 1.23850
-0.43433, 1.23850,-0.43433, 1.23849
-0.43433, 1.23849,-0.42637, 1.23849
-0.42637, 1.23849,-0.42637, 1.23849
-0.42637, 1.23849,-0.40120, 1.22807
-0.40120, 1.22807,-0.40120, 1.22807
-0.40120, 1.22807,-0.38193, 1.20880
-0.38193, 1.20880,-0.38193, 1.20880
-0.38193, 1.20880,-0.37150, 1.18363
-0.37150, 1.18363,-0.37150, 1.18362
-0.37150, 1.18362,-0.37150, 1.17567
-0.37150, 1.17567,-0.37150, 1.17567
-0.37150, 1.17567,-0.37150, 1.16900
-0.37150, 1.16900,-0.37150, 1.16433
-0.37150, 1.16433,-0.37150, 1.16157
-0.37150, 1.16157,-0.37109, 1.15738
-0.37109, 1.15738,-0.36787, 1.14963
-0.36787, 1.14963,-0.36194, 1.14370
-0.36194, 1.14370,-0.35419, 1.14048
-0.35419, 1.14048,-0.35000, 1.14007
-0.35000, 1.14007,-0.34542, 1.14007
-0.34542, 1.14007,-0.34433, 1.14007
-0.34433, 1.14007,-0.30904, 1.14007
-0.30904, 1.14007,-0.29600, 1.15311
-0.29600, 1.15311,-0.27799, 1.16057
-0.27799, 1.16057,-0.12200, 1.16057
-0.12200, 1.16057,-0.10399, 1.15311
-0.10399, 1.15311,-0.09021, 1.13933
-0.09021, 1.13933,-0.08275, 1.12132
-0.08275, 1.12132,-0.08275, 1.10183
-0.08275, 1.10183,-0.09021, 1.08381
-0.09021, 1.08381,-0.10399, 1.07004
-0.10399, 1.07004,-0.12200, 1.06257
-0.12200, 1.06257,-0.27799, 1.06257
-0.27799, 1.06257,-0.29600, 1.07004
-0.29600, 1.07004,-0.30904, 1.08307
-0.30904, 1.08307,-0.34433, 1.08307
-0.34433, 1.08307,-0.34543, 1.08307
-0.34543, 1.08307,-0.35567, 1.08307
-0.35567, 1.08307,-0.35567, 1.08308
-0.35567, 1.08308,-0.36561, 1.08308
-0.36561, 1.08308,-0.36561, 1.08308
-0.36561, 1.08308,-0.39446, 1.09503
-0.39446, 1.09503,-0.39446, 1.09503
-0.39446, 1.09503,-0.41654, 1.11711
-0.41654, 1.11711,-0.41654, 1.11711
-0.41654, 1.11711,-0.42849, 1.14596
-0.42849, 1.14596,-0.42849, 1.14596
-0.42849, 1.14596,-0.42849, 1.15590
-0.42849, 1.15590,-0.42850, 1.15590
-0.42850, 1.15590,-0.42850, 1.16433
-0.42850, 1.16433,-0.42850, 1.16904
-0.42850, 1.16904,-0.42850, 1.17000
-0.42850, 1.17000,-0.42872, 1.17224
-0.42872, 1.17224,-0.43043, 1.17639
-0.43043, 1.17639,-0.43361, 1.17956
-0.43361, 1.17956,-0.43776, 1.18128
-0.43776, 1.18128,-0.44000, 1.18150
-0.44000, 1.18150,-0.44567, 1.18150
-0.44567, 1.18150,-0.86281, 1.18150
-0.86281, 1.18150,-0.86949, 1.17482
-0.86949, 1.17482,-0.88474, 1.16850
-0.88474, 1.16850,-1.01526, 1.16850
-1.01526, 1.16850,-1.03050, 1.17482
-1.03050, 1.17482,-1.04218, 1.18649
-1.04218, 1.18649,-1.04850, 1.20174
-1.04850, 1.20174,-1.04850, 1.21826
-1.04850, 1.21826,-1.04218, 1.23350
-1.04218, 1.23350,-1.03050, 1.24518
-1.03050, 1.24518,-1.01526, 1.25150
-1.01526, 1.25150,-0.88474, 1.25150
-0.88474, 1.25150,-0.86949, 1.24518
-0.86949, 1.24518,-0.86281, 1.23850
-0.86281, 1.23850,-0.44567, 1.23850
-0.57439, 1.43849,-0.57438, 1.43849
-0.57438, 1.43849,-0.54554, 1.42654
-0.54554, 1.42654,-0.54553, 1.42654
-0.54553, 1.42654,-0.52345, 1.40446
-0.52345, 1.40446,-0.52345, 1.40446
-0.52345, 1.40446,-0.51150, 1.37561
-0.51150, 1.37561,-0.51150, 1.37561
-0.51150, 1.37561,-0.51150, 1.36567
-0.51150, 1.36567,-0.51150, 1.36567
-0.51150, 1.36567,-0.51150, 1.36017
-0.51150, 1.36017,-0.51150, 1.36000
-0.51150, 1.36000,-0.51150, 1.35842
-0.51150, 1.35842,-0.51109, 1.35423
-0.51109, 1.35423,-0.50787, 1.34648
-0.50787, 1.34648,-0.50194, 1.34055
-0.50194, 1.34055,-0.49419, 1.33733
-0.49419, 1.33733,-0.49000, 1.33692
-0.49000, 1.33692,-0.48919, 1.33692
-0.48919, 1.33692,-0.48433, 1.33692
-0.48433, 1.33692,-0.30904, 1.33692
-0.30904, 1.33692,-0.29600, 1.34996
-0.29600, 1.34996,-0.27799, 1.35742
-0.27799, 1.35742,-0.12200, 1.35742
-0.12200, 1.35742,-0.10399, 1.34996
-0.10399, 1.34996,-0.09021, 1.33618
-0.09021, 1.33618,-0.08275, 1.31817
-0.08275, 1.31817,-0.08275, 1.29868
-0.08275, 1.29868,-0.09021, 1.28067
-0.09021, 1.28067,-0.10399, 1.26689
-0.10399, 1.26689,-0.12200, 1.25943
-0.12200, 1.25943,-0.27799, 1.25943
-0.27799, 1.25943,-0.29600, 1.26689
-0.29600, 1.26689,-0.30904, 1.27993
-0.30904, 1.27993,-0.48433, 1.27993
-0.48433, 1.27993,-0.48923, 1.27993
-0.48923, 1.27993,-0.49000, 1.27993
-0.49000, 1.27993,-0.49006, 1.27993
-0.49006, 1.27993,-0.49567, 1.27993
-0.49567, 1.27993,-0.49567, 1.27993
-0.49567, 1.27993,-0.50561, 1.27993
-0.50561, 1.27993,-0.50561, 1.27993
-0.50561, 1.27993,-0.53446, 1.29188
-0.53446, 1.29188,-0.53446, 1.29188
-0.53446, 1.29188,-0.55654, 1.31396
-0.55654, 1.31396,-0.55654, 1.31396
-0.55654, 1.31396,-0.56849, 1.34281
-0.56849, 1.34281,-0.56849, 1.34281
-0.56849, 1.34281,-0.56849, 1.35275
-0.56849, 1.35275,-0.56850, 1.35275
-0.56850, 1.35275,-0.56850, 1.35433
-0.56850, 1.35433,-0.56850, 1.36000
-0.56850, 1.36000,-0.56891, 1.36419
-0.56891, 1.36419,-0.57212, 1.37194
-0.57212, 1.37194,-0.57805, 1.37787
-0.57805, 1.37787,-0.58580, 1.38109
-0.58580, 1.38109,-0.58999, 1.38150
-0.58999, 1.38150,-0.86281, 1.38150
-0.86281, 1.38150,-0.86949, 1.37482
-0.86949, 1.37482,-0.88474, 1.36850
-0.88474, 1.36850,-1.01526, 1.36850
-1.01526, 1.36850,-1.03050, 1.37482
-1.03050, 1.37482,-1.04218, 1.38649
-1.04218, 1.38649,-1.04850, 1.40174
-1.04850, 1.40174,-1.04850, 1.41826
-1.04850, 1.41826,-1.04218, 1.43350
-1.04218, 1.43350,-1.03050, 1.44518
-1.03050, 1.44518,-1.01526, 1.45150
-1.01526, 1.45150,-0.88474, 1.45150
-0.88474, 1.45150,-0.86949, 1.44518
-0.86949, 1.44518,-0.86281, 1.43850
-0.86281, 1.43850,-0.58433, 1.43850
-0.58433, 1.43850,-0.58432, 1.43849
-0.58432, 1.43849,-0.57439, 1.43849
-2.55531, 0.44123,-2.55531, 0.47876
-2.55531, 0.47876,-2.52876, 0.50531
-2.52876, 0.50531,-2.49123, 0.50531
-2.49123, 0.50531,-2.46469, 0.47876
-2.46469, 0.47876,-2.46469, 0.44123
-2.46469, 0.44123,-2.47150, 0.43442
-2.47150, 0.43442,-2.47150, 0.26766
-2.47150, 0.26766,-2.47150, 0.19000
-2.47150, 0.19000,-2.47136, 0.18820
-2.47136, 0.18820,-2.47025, 0.18477
-2.47025, 0.18477,-2.46813, 0.18187
-2.46813, 0.18187,-2.46522, 0.17975
-2.46522, 0.17975,-2.46180, 0.17864
-2.46180, 0.17864,-2.46000, 0.17850
-2.46000, 0.17850,-2.45332, 0.17850
-2.45332, 0.17850,-2.45234, 0.17850
-2.45234, 0.17850,-1.86999, 0.17850
-1.86999, 0.17850,-1.86820, 0.17864
-1.86820, 0.17864,-1.86478, 0.17975
-1.86478, 0.17975,-1.86187, 0.18187
-1.86187, 0.18187,-1.86131, 0.18263
-1.86131, 0.18263,-1.86150, 0.18281
-1.86150, 0.18281,-1.86150, 0.21719
-1.86150, 0.21719,-1.83719, 0.24150
-1.83719, 0.24150,-1.80281, 0.24150
-1.80281, 0.24150,-1.77850, 0.21719
-1.77850, 0.21719,-1.77850, 0.18281
-1.77850, 0.18281,-1.78150, 0.17981
-1.78150, 0.17981,-1.78150, 0.17598
-1.78150, 0.17598,-1.78150, 0.17598
-1.78150, 0.17598,-1.79016, 0.14932
-1.79016, 0.14932,-1.79016, 0.14932
-1.79016, 0.14932,-1.80664, 0.12665
-1.80664, 0.12665,-1.80664, 0.12664
-1.80664, 0.12664,-1.80665, 0.12664
-1.80665, 0.12664,-1.82932, 0.11016
-1.82932, 0.11016,-1.82932, 0.11016
-1.82932, 0.11016,-1.85598, 0.10150
-1.85598, 0.10150,-1.85598, 0.10150
-1.85598, 0.10150,-1.86234, 0.10150
-1.86234, 0.10150,-2.45234, 0.10150
-2.45234, 0.10150,-2.45333, 0.10150
-2.45333, 0.10150,-2.46766, 0.10150
-2.46766, 0.10150,-2.47401, 0.10150
-2.47401, 0.10150,-2.47402, 0.10150
-2.47402, 0.10150,-2.50067, 0.11016
-2.50067, 0.11016,-2.50068, 0.11016
-2.50068, 0.11016,-2.52335, 0.12664
-2.52335, 0.12664,-2.52335, 0.12665
-2.52335, 0.12665,-2.53983, 0.14932
-2.53983, 0.14932,-2.53983, 0.14932
-2.53983, 0.14932,-2.54850, 0.17598
-2.54850, 0.17598,-2.54850, 0.18234
-2.54850, 0.18234,-2.54850, 0.23150
-2.54850, 0.23150,-2.60981, 0.23150
-2.60981, 0.23150,-2.62281, 0.21850
-2.62281, 0.21850,-2.65719, 0.21850
-2.65719, 0.21850,-2.68150, 0.24281
-2.68150, 0.24281,-2.68150, 0.27719
-2.68150, 0.27719,-2.65719, 0.30150
-2.65719, 0.30150,-2.62281, 0.30150
-2.62281, 0.30150,-2.60981, 0.28850
-2.60981, 0.28850,-2.54850, 0.28850
-2.54850, 0.28850,-2.54850, 0.43442
-2.54850, 0.43442,-2.55531, 0.44123
-1.93150, 1.43561,-1.93150, 1.43561
-1.93150, 1.43561,-1.93150, 1.42567
-1.93150, 1.42567,-1.93150, 1.42567
-1.93150, 1.42567,-1.93150, 1.35150
-1.93150, 1.35150,-1.89474, 1.35150
-1.89474, 1.35150,-1.87949, 1.34518
-1.87949, 1.34518,-1.86782, 1.33350
-1.86782, 1.33350,-1.86150, 1.31826
-1.86150, 1.31826,-1.86150, 1.30174
-1.86150, 1.30174,-1.86782, 1.28649
-1.86782, 1.28649,-1.87949, 1.27482
-1.87949, 1.27482,-1.89474, 1.26850
-1.89474, 1.26850,-2.02526, 1.26850
-2.02526, 1.26850,-2.04050, 1.27482
-2.04050, 1.27482,-2.05218, 1.28649
-2.05218, 1.28649,-2.05850, 1.30174
-2.05850, 1.30174,-2.05850, 1.31826
-2.05850, 1.31826,-2.05218, 1.33350
-2.05218, 1.33350,-2.04050, 1.34518
-2.04050, 1.34518,-2.02526, 1.35150
-2.02526, 1.35150,-1.98850, 1.35150
-1.98850, 1.35150,-1.98850, 1.42000
-1.98850, 1.42000,-1.98891, 1.42419
-1.98891, 1.42419,-1.98936, 1.42529
-1.98936, 1.42529,-2.00470, 1.44063
-2.00470, 1.44063,-2.00580, 1.44109
-2.00580, 1.44109,-2.00999, 1.44150
-2.00999, 1.44150,-2.17442, 1.44150
-2.17442, 1.44150,-2.19123, 1.42469
-2.19123, 1.42469,-2.22876, 1.42469
-2.22876, 1.42469,-2.23552, 1.43145
-2.23552, 1.43145,-2.25400, 1.42529
-2.25400, 1.42529,-2.25400, 1.42094
-2.25400, 1.42094,-2.28094, 1.39400
-2.28094, 1.39400,-2.31905, 1.39400
-2.31905, 1.39400,-2.34600, 1.42094
-2.34600, 1.42094,-2.34600, 1.45905
-2.34600, 1.45905,-2.31905, 1.48600
-2.31905, 1.48600,-2.28094, 1.48600
-2.28094, 1.48600,-2.27374, 1.47879
-2.27374, 1.47879,-2.25531, 1.48493
-2.25531, 1.48493,-2.25531, 1.48876
-2.25531, 1.48876,-2.22876, 1.51531
-2.22876, 1.51531,-2.19123, 1.51531
-2.19123, 1.51531,-2.17442, 1.49850
-2.17442, 1.49850,-2.00557, 1.49850
-2.00557, 1.49850,-1.98876, 1.51531
-1.98876, 1.51531,-1.95123, 1.51531
-1.95123, 1.51531,-1.92469, 1.48876
-1.92469, 1.48876,-1.92469, 1.45123
-1.92469, 1.45123,-1.93408, 1.44184
-1.93408, 1.44184,-1.93150, 1.43561
-1.36150, 0.18281,-1.36150, 0.21719
-1.36150, 0.21719,-1.33850, 0.24019
-1.33850, 0.24019,-1.33850, 0.31150
-1.33850, 0.31150,-1.38133, 0.31150
-1.38133, 0.31150,-1.39309, 0.29973
-1.39309, 0.29973,-1.41055, 0.29250
-1.41055, 0.29250,-1.42945, 0.29250
-1.42945, 0.29250,-1.44691, 0.29973
-1.44691, 0.29973,-1.46026, 0.31309
-1.46026, 0.31309,-1.46750, 0.33055
-1.46750, 0.33055,-1.46750, 0.34945
-1.46750, 0.34945,-1.46026, 0.36691
-1.46026, 0.36691,-1.44691, 0.38026
-1.44691, 0.38026,-1.42945, 0.38750
-1.42945, 0.38750,-1.41055, 0.38750
-1.41055, 0.38750,-1.39309, 0.38026
-1.39309, 0.38026,-1.38133, 0.36850
-1.38133, 0.36850,-1.30433, 0.36850
-1.30433, 0.36850,-0.81018, 0.36850
-0.81018, 0.36850,-0.79719, 0.38150
-0.79719, 0.38150,-0.76281, 0.38150
-0.76281, 0.38150,-0.73850, 0.35719
-0.73850, 0.35719,-0.73850, 0.32281
-0.73850, 0.32281,-0.76281, 0.29850
-0.76281, 0.29850,-0.79719, 0.29850
-0.79719, 0.29850,-0.81018, 0.31150
-0.81018, 0.31150,-1.28150, 0.31150
-1.28150, 0.31150,-1.28150, 0.22019
-1.28150, 0.22019,-1.27850, 0.21719
-1.27850, 0.21719,-1.27850, 0.18281
-1.27850, 0.18281,-1.30281, 0.15850
-1.30281, 0.15850,-1.33719, 0.15850
-1.33719, 0.15850,-1.36150, 0.18281
-1.54150, 1.89281,-1.54150, 1.92719
-1.54150, 1.92719,-1.51719, 1.95150
-1.51719, 1.95150,-1.48281, 1.95150
-1.48281, 1.95150,-1.45850, 1.92719
-1.45850, 1.92719,-1.45850, 1.89281
-1.45850, 1.89281,-1.47150, 1.87981
-1.47150, 1.87981,-1.47150, 1.74867
-1.47150, 1.74867,-1.45973, 1.73691
-1.45973, 1.73691,-1.45250, 1.71945
-1.45250, 1.71945,-1.45250, 1.70055
-1.45250, 1.70055,-1.45335, 1.69850
-1.45335, 1.69850,-1.45159, 1.69850
-1.45159, 1.69850,-1.44751, 1.69895
-1.44751, 1.69895,-1.44595, 1.69850
-1.44595, 1.69850,-0.77567, 1.69850
-0.77567, 1.69850,-0.77000, 1.69850
-0.77000, 1.69850,-0.76650, 1.69850
-0.76650, 1.69850,-0.76433, 1.69850
-0.76433, 1.69850,-0.76433, 1.69849
-0.76433, 1.69849,-0.75439, 1.69849
-0.75439, 1.69849,-0.75438, 1.69849
-0.75438, 1.69849,-0.72554, 1.68654
-0.72554, 1.68654,-0.72553, 1.68654
-0.72553, 1.68654,-0.70345, 1.66446
-0.70345, 1.66446,-0.70345, 1.66446
-0.70345, 1.66446,-0.69150, 1.63561
-0.69150, 1.63561,-0.69150, 1.63561
-0.69150, 1.63561,-0.69150, 1.62567
-0.69150, 1.62567,-0.69150, 1.62567
-0.69150, 1.62567,-0.69150, 1.54018
-0.69150, 1.54018,-0.67850, 1.52719
-0.67850, 1.52719,-0.67850, 1.49281
-0.67850, 1.49281,-0.70281, 1.46850
-0.70281, 1.46850,-0.73719, 1.46850
-0.73719, 1.46850,-0.76150, 1.49281
-0.76150, 1.49281,-0.76150, 1.52719
-0.76150, 1.52719,-0.74850, 1.54018
-0.74850, 1.54018,-0.74850, 1.62000
-0.74850, 1.62000,-0.74891, 1.62419
-0.74891, 1.62419,-0.75212, 1.63194
-0.75212, 1.63194,-0.75805, 1.63787
-0.75805, 1.63787,-0.76580, 1.64109
-0.76580, 1.64109,-0.77000, 1.64150
-0.77000, 1.64150,-0.77567, 1.64150
-0.77567, 1.64150,-1.44844, 1.64150
-1.44844, 1.64150,-1.46143, 1.64006
-1.46143, 1.64006,-1.46144, 1.64006
-1.46144, 1.64006,-1.48962, 1.64822
